arm,run,event,site,onset,r0,rlag,tgt_peak,ach_peak,peak_ratio,ach_absmod,ach_max_raw,rmse
Choi,r2,91,D2,20003,0.357983482332579,0.6709511583800585,0.000360804722,0.0008465570099239999,2.3463024686356517,0.0008465570099239999,0.000883964472,6.803346403330961e-05
Choi,r2,92,P2,20223,0.30393174709532017,0.5846120851707836,0.000393803889,0.000600314942692,1.5244007473273073,0.000600314942692,0.000638653291,5.5797602847612726e-05
Choi,r2,93,D1,20443,0.31461955175288187,0.6982482321389264,0.00033995777800000003,0.00093294705258,2.744302713321064,0.00093294705258,0.000998915872,7.27419198958987e-05
Choi,r2,94,D3,20663,0.48229852800083484,0.7562706898612923,0.000344954722,0.000646285164124,1.8735362147731376,0.000646285164124,0.000742474629,6.75297919855195e-05
Choi,r2,95,SHAM,20883,0.10127728133735477,0.07943450197075765,3.8326943999999994e-05,0.00020578580696399996,5.369220331367927,0.00020578580696399996,0.00028233492,4.9305827784003584e-05
Choi,r2,96,LP,21103,0.4066897852054852,0.6597380521745565,0.0005547675,0.0009022664861439999,1.6263867045996745,0.0009022664861439999,0.000948188303,7.196655500826921e-05
Choi,r2,97,D1,21323,0.4540609099208801,0.6715131683668578,0.00033995777800000003,0.0009360880452039999,2.753542074286648,0.0009360880452039999,0.000988127198,8.227279790262105e-05
Choi,r2,98,LP,21543,0.4031595642850202,0.7709866145949624,0.0005547675,0.0008606793763799999,1.5514235718206273,0.0008606793763799999,0.000929661095,5.820377060737595e-05
Choi,r2,99,P2,21763,0.5076214975918986,0.7710750415922899,0.000393803889,0.000869841326228,2.208818527508244,0.000869841326228,0.00091428723,5.997928800139938e-05
Choi,r2,100,D2,21983,0.5264086074143781,0.8115353773988017,0.000360804722,0.001006413369952,2.7893575349382487,0.001006413369952,0.00105766708,7.077790501369395e-05
Hold,r1,1,P2,203,-0.05425248979014846,-0.06425873930351175,0.000393803889,-2.297320000000031e-07,-0.0005833665091103331,4.7250192e-05,5.40338e-05,5.736841372402076e-05
Hold,r1,2,D2,423,0.049099616218208235,0.07293690110601316,0.000360804722,4.594905599999998e-05,0.12735159269894475,0.000167919354,0.0002217,0.00014353150691912705
Hold,r1,3,SHAM,643,-0.15907634419025843,-0.15946344574746263,3.8326943999999994e-05,0.00029244308,7.630221705127338,0.00029244308,0.000312545,5.9745906009556195e-05
Hold,r1,4,D3,863,-0.09028747024318229,0.021303736903103606,0.000344954722,5.5883967999999995e-05,0.16200377741169172,5.5883967999999995e-05,7.71237e-05,4.1389236977025717e-05
Hold,r1,5,LP,1083,-0.13022296948931272,-0.10997782145004735,0.0005547675,0.000473865556,0.854169640434957,0.000473865556,0.000499856,9.376112733198286e-05
Hold,r1,6,D1,1303,0.015719109901700428,-0.05194612358469649,0.00033995777800000003,-1.649168400000002e-05,-0.048510977148462295,0.00017661833400000002,0.000167372,0.00014848921775306208
Hold,r1,7,D1,1523,0.01043773018378507,-0.037809082036039325,0.00033995777800000003,4.547279040000001e-05,0.13376011182188632,4.547279040000001e-05,6.78534e-05,3.567761017817786e-05
Hold,r1,8,D2,1743,-0.0850215200815283,-0.04182592043246913,0.000360804722,0.0005851289692,1.621733124656833,0.0005851289692,0.000612046,0.00011044744855739798
Hold,r1,9,D3,1963,-0.051499220808733,-0.01428925704953933,0.000344954722,0.000414042472,1.2002806327724367,0.000414042472,0.000485343,7.320393196081577e-05
Hold,r1,10,LP,2183,0.09774125991753663,0.00017946454068203956,0.0005547675,0.00020042584799999998,0.3612790006624396,0.00020042584799999998,0.000239235,6.8844448549772e-05
Hold,r1,11,SHAM,2403,0.08967915390615964,0.0643800405627749,3.8326943999999994e-05,-8.418304000000005e-06,-0.21964454040478693,0.000156532434,0.000153318,0.00013082912703858265
Hold,r1,12,P2,2623,-0.031234152604303213,-0.07578076402844301,0.000393803889,0.00023094438799999996,0.5864451683970037,0.00023094438799999996,0.000463321,0.00019409699602061312
Hold,r1,13,SHAM,2843,-0.127461440983985,-0.132834862298354,3.8326943999999994e-05,0.000590511548,15.407217126416343,0.000590511548,0.000625289,8.207885526399733e-05
Hold,r1,14,D1,3063,-0.08502324316750695,-0.08812153864908452,0.00033995777800000003,0.00047725315199999995,1.4038600758238864,0.00047725315199999995,0.000500741,7.955850545699357e-05
Hold,r1,15,P2,3283,0.103476863133218,0.13134254827864073,0.000393803889,0.00041434847720000004,1.0521695919564675,0.00041434847720000004,0.000445963,7.34874247483972e-05
Hold,r1,16,LP,3503,0.06474194647899403,0.10154062191625861,0.0005547675,0.00020656343600000001,0.3723423524269176,0.00020656343600000001,0.000232863,5.685561158983893e-05
Hold,r1,17,D2,3723,-0.005591219535042481,-0.09254439331615358,0.000360804722,0.00022544849600000002,0.6248490727901284,0.00022544849600000002,0.000256591,7.241937497443288e-05
Hold,r1,18,D3,3943,-0.08984688155023236,-0.10756541229228019,0.000344954722,0.000158130774,0.4584102315897563,0.000158130774,0.000189657,5.551989187821955e-05
Hold,r1,19,D2,4163,0.15829504136978936,-0.012225103667880913,0.000360804722,0.00010856801200000003,0.3009051860468723,0.00010856801200000003,0.000205626,7.960011178387553e-05
Hold,r1,20,SHAM,4383,0.17108505840316154,0.12989160258782856,3.8326943999999994e-05,0.0002091731,5.457599228365299,0.0002091731,0.000358639,0.00011011031738934857
Hold,r1,21,LP,4603,0.03355870991845231,0.056846249199212114,0.0005547675,0.00019249744400000004,0.3469876011121777,0.00019249744400000004,0.000280096,8.274559519542015e-05
Hold,r1,22,D1,4823,0.058115724815252894,0.032307213067843545,0.00033995777800000003,0.00011168835200000001,0.3285359513086357,0.00011168835200000001,0.000136068,3.7270027856663286e-05
Hold,r1,23,P2,5043,-0.09709273608017673,-0.05977887399071299,0.000393803889,0.00034929567200000003,0.8869787266118138,0.00034929567200000003,0.000373414,8.313787155973256e-05
Hold,r1,24,D3,5263,-0.1428432166642244,-0.1298117103213757,0.000344954722,0.000214749164,0.6225430478380289,0.000214749164,0.000251404,5.735765205290822e-05
Hold,r1,25,SHAM,5483,0.2102670368540152,0.2484698331545839,3.8326943999999994e-05,0.00023273732840000002,6.072420707479314,0.00023273732840000002,0.000256139,4.261516441683684e-05
Hold,r1,26,P2,5703,0.03139643042469862,0.0313285422234954,0.000393803889,7.734636e-05,0.19640831937035544,0.00013188295,0.000216356,0.00011529978808483468
Hold,r1,27,LP,5923,-0.06500968843658551,-0.04695327326179533,0.0005547675,0.00040792514400000003,0.7353082940150604,0.00040792514400000003,0.000431138,9.596651540192406e-05
Hold,r1,28,D1,6143,-0.12384803901298944,-0.12334762775674084,0.00033995777800000003,0.000318608504,0.9372002190224927,0.000318608504,0.000370898,6.633729492293794e-05
Hold,r1,29,D2,6363,-0.00018774633951003914,-0.06362053624194257,0.000360804722,1.48052184e-05,0.041033882034393114,3.3964911600000004e-05,5.4268e-05,4.669694597735702e-05
Hold,r1,30,D3,6583,0.2819260628433112,0.3017635404871995,0.000344954722,2.8218588000000002e-05,0.08180374466652467,2.8218588000000002e-05,5.21573e-05,3.9240842610916686e-05
Hold,r1,31,D1,6803,-0.15173675856276503,-0.15767652592815853,0.00033995777800000003,0.00042241179959999996,1.242541947665042,0.00042241179959999996,0.000446939,0.00010334707917258152
Hold,r1,32,LP,7023,0.0012258681935434813,0.03299844902121838,0.0005547675,0.00025156456679999997,0.45345945247333336,0.00025156456679999997,0.000278127,6.754516924964199e-05
Hold,r1,33,D3,7243,0.022467855657135313,0.04080237236773195,0.000344954722,2.2178138400000004e-05,0.06429289696750405,2.2178138400000004e-05,4.74811e-05,4.228311330560661e-05
Hold,r1,34,P2,7463,-0.09567464061335758,-0.097305648462518,0.000393803889,0.0005868306251999999,1.490159547916501,0.0005868306251999999,0.000608774,0.00010740687682608709
Hold,r1,35,D2,7683,-0.11292940654856957,-0.08928781585214028,0.000360804722,0.000203413224,0.563776501794231,0.000203413224,0.000239894,4.892365564397604e-05
Hold,r1,36,SHAM,7903,-0.05018886519620579,-0.08051914842114133,3.8326943999999994e-05,0.000202617444,5.286553605734912,0.000202617444,0.000302018,6.968920689215317e-05
Hold,r1,37,SHAM,8123,0.1637447781058277,0.15518537072500171,3.8326943999999994e-05,3.7314783999999987e-05,0.9735914243514951,0.000112099426,0.000157093,9.339957035134401e-05
