tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8
659,659,729.5444,21.3032694,0,0,25.936018,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
660,660,729.5752,21.3032694,0,0,25.936018,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
661,661,729.6055,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
662,662,729.6367,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
663,663,729.6671,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
664,664,729.6972,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
665,665,729.7258,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
666,666,729.7744,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468929e-06,0,0,0,0,0,0
667,667,729.7843,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
668,668,729.8129,21.3032694,0,0,25.9360181,0,0,0,0,4.33556015e-05,-8.52468838e-06,0,0,0,0,0,0
669,669,729.8474,21.3032694,0,0,25.9360181,0,0,0,0,4.33556015e-05,-8.52468838e-06,0,0,0,0,0,0
670,670,729.8766,21.3032694,0,0,25.9360181,0,0,0,0,4.33556015e-05,-8.52468838e-06,0,0,0,0,0,0
671,671,729.9067,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
672,672,729.9357,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
673,673,729.9636,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
674,674,729.9947,21.3032694,0,0,25.9360181,0,0,0,0,4.33556015e-05,-8.52468838e-06,0,0,0,0,0,0
675,675,730.0225,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
676,676,730.0503,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
677,677,730.0782,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
678,678,730.1063,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
679,679,730.135,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
680,680,730.1653,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
681,681,730.1952,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
682,682,730.223,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
683,683,730.2507,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
684,684,730.2783,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
685,685,730.307,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
686,686,730.3371,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
687,687,730.3678,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
688,688,730.3986,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
689,689,730.4287,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
690,690,730.4565,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
691,691,730.4847,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
692,692,730.5124,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
693,693,730.5402,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
694,694,730.5668,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
695,695,730.5946,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
696,696,730.6257,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
697,697,730.6528,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
698,698,730.6797,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
699,699,730.7067,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
700,700,730.7336,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
701,701,730.8193,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
702,702,730.8462,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
703,703,730.8732,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
704,704,730.9,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
705,705,730.9268,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
706,706,730.9535,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
707,707,730.9803,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
708,708,731.007,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
709,709,731.0337,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
710,710,731.0605,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
711,711,731.0873,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
712,712,731.1147,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
713,713,731.139,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
714,714,731.1672,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
715,715,731.1939,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
716,716,731.2209,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
717,717,731.2474,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
718,718,731.274,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
719,719,731.3008,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
720,720,731.3277,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
721,721,731.3546,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
722,722,731.3813,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
723,723,731.4081,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
724,724,731.4347,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
725,725,731.4614,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
726,726,731.4882,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
727,727,731.5151,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
728,728,731.5416,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
729,729,731.5684,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
730,730,731.5951,21.3032694,0,0,25.9360181,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
731,731,731.6354,21.3037216,0,0,25.9368199,0,0,0,0,4.33555979e-05,-8.52468838e-06,0,0,0,0,0,0
732,732,731.6744,21.3043239,0,0,25.9379045,0,0,0,0,4.33557798e-05,-8.52435369e-06,0,0,0,0,0,0
733,733,731.7137,21.3051859,0,0,25.9394705,0,0,0,0,4.33560417e-05,-8.52372978e-06,0,0,0,0,0,0
734,734,731.7526,21.3066182,0,0,25.9421024,0,0,0,0,4.33572568e-05,-8.52276025e-06,0,0,0,0,0,0
735,735,731.7898,21.3087418,0,0,25.9459755,0,0,0,0,4.33587738e-05,-8.52118774e-06,0,0,0,0,0,0
736,736,731.8287,21.311262,0,0,25.9504822,0,0,0,0,4.33608584e-05,-8.51878212e-06,0,0,0,0,0,0
737,737,731.8677,21.3144503,0,0,25.9563393,0,0,0,0,4.33636851e-05,-8.51564528e-06,0,0,0,0,0,0
738,738,731.9067,21.3186229,0,0,25.9647327,0,0,0,0,4.33676068e-05,-8.51162986e-06,0,0,0,0,0,0
739,739,731.9469,21.3247709,0,0,25.9776684,0,0,0,0,4.33719688e-05,-8.50642573e-06,0,0,0,0,0,0
740,740,731.9861,21.3326859,0,0,25.9944669,0,0,0,0,4.33776113e-05,-8.4991334e-06,0,0,0,0,0,0
741,741,732.0252,21.3417519,0,0,26.0135568,0,0,0,0,4.33848909e-05,-8.48942636e-06,0,0,0,0,0,0
742,742,732.0643,21.3518899,0,0,26.0366234,0,0,0,0,4.33953719e-05,-8.47759384e-06,0,0,0,0,0,0
743,743,732.1034,21.367116,0,0,26.078468,0,0,0,0,4.34078538e-05,-8.46385592e-06,0,0,0,0,0,0
744,744,732.1425,21.4040049,0,0,26.1917002,0,0,0,0,4.34223221e-05,-8.44536498e-06,0,0,0,0,0,0
745,745,732.1816,21.4709081,0,0,26.4115019,0,0,0,0,4.34450085e-05,-8.40833673e-06,0,0,0,0,0,0
746,746,732.2206,21.5801837,0,0,26.7968545,0,0,0,0,4.34878675e-05,-8.33919876e-06,0,0,0,0,0,0
747,747,732.2597,21.7064941,0,0,27.3235885,0,0,0,0,4.35856782e-05,-8.2216693e-06,0,0,0,0,0,0
748,748,732.2988,21.9510065,0,0,28.3262358,0,0,0,0,4.3735381e-05,-8.06588014e-06,0,0,0,0,0,0
749,749,732.3377,22.470908,0,0,30,0,0,0,0,4.39867654e-05,-7.80277969e-06,0,0,0,0,0,0
750,750,732.3768,23.8590931,0,0,30,0,0,0,0,4.43391218e-05,-7.2789453e-06,0,0,0,0,0,0
751,751,732.4121,23.8604148,0,0,30,0,0,0,0,4.52266722e-05,-5.97439566e-06,0,0,0,0,0,0
752,752,732.4473,23.9255916,0,0,30,0,0,0,0,4.60148003e-05,-5.27683096e-06,0,0,0,0,0,0
753,753,732.4828,23.954111,0,0,30,0,0,0,0,4.82014366e-05,-4.86895988e-06,0,0,0,0,0,0
754,754,732.5166,23.9594535,0,0,30,0,0,0,0,4.72078791e-05,-4.63963624e-06,0,0,0,0,0,0
755,755,732.5529,23.9495565,0,0,30,0,0,0,0,4.64669283e-05,-4.51933147e-06,0,0,0,0,0,0
756,756,732.6433,23.9500279,0,0,30,0,0,0,0,4.54451838e-05,-4.46604145e-06,0,0,0,0,0,0
757,757,732.72,23.9563238,0,0,30,0,0,0,0,4.5388173e-05,-4.43929639e-06,0,0,0,0,0,0
758,758,732.7632,23.9651982,0,0,30,0,0,0,0,4.53250614e-05,-4.4213607e-06,0,0,0,0,0,0
759,759,732.7971,23.9698486,0,0,30,0,0,0,0,4.54043038e-05,-4.40569602e-06,0,0,0,0,0,0
760,760,732.8295,23.9717845,0,0,30,0,0,0,0,4.52645654e-05,-4.39414589e-06,0,0,0,0,0,0
761,761,732.8619,23.9723239,0,0,30,0,0,0,0,4.51618034e-05,-4.38674215e-06,0,0,0,0,0,0
762,762,732.8991,23.973448,0,0,30,0,0,0,0,4.50431799e-05,-4.38254028e-06,0,0,0,0,0,0
763,763,732.9315,23.9748352,0,0,30,0,0,0,0,4.50044499e-05,-4.37957215e-06,0,0,0,0,0,0
764,764,732.9638,23.9761637,0,0,30,0,0,0,0,4.49718209e-05,-4.37702374e-06,0,0,0,0,0,0
765,765,732.996,23.9769899,0,0,30,0,0,0,0,4.49574436e-05,-4.37471863e-06,0,0,0,0,0,0
766,766,733.0282,23.9774847,0,0,30,0,0,0,0,4.49315121e-05,-4.37290646e-06,0,0,0,0,0,0
767,767,733.0598,23.9778096,0,0,30,0,0,0,0,4.49117033e-05,-4.37159997e-06,0,0,0,0,0,0
768,768,733.0914,23.9781257,0,0,30,0,0,0,0,4.48927276e-05,-4.3706832e-06,0,0,0,0,0,0
769,769,733.123,23.9784153,0,0,30,0,0,0,0,4.48817154e-05,-4.36997652e-06,0,0,0,0,0,0
770,770,733.1533,23.9786551,0,0,30,0,0,0,0,4.4872937e-05,-4.36939763e-06,0,0,0,0,0,0
771,771,733.1838,23.9788234,0,0,30,0,0,0,0,4.48670762e-05,-4.36891969e-06,0,0,0,0,0,0
772,772,733.2143,23.9789421,0,0,30,0,0,0,0,4.48614337e-05,-4.36854725e-06,0,0,0,0,0,0
773,773,733.2447,23.9790311,0,0,30,0,0,0,0,4.48570136e-05,-4.36826531e-06,0,0,0,0,0,0
774,774,733.2749,23.9791061,0,0,30,0,0,0,0,4.48532264e-05,-4.36805431e-06,0,0,0,0,0,0
775,775,733.3053,23.9791681,0,0,30,0,0,0,0,4.4850527e-05,-4.36788878e-06,0,0,0,0,0,0
776,776,733.3357,23.9792171,0,0,30,0,0,0,0,4.48484061e-05,-4.36775781e-06,0,0,0,0,0,0
777,777,733.3661,23.9792536,0,0,30,0,0,0,0,4.48468454e-05,-4.36765322e-06,0,0,0,0,0,0
778,778,733.3958,23.979281,0,0,30,0,0,0,0,4.48455394e-05,-4.36757227e-06,0,0,0,0,0,0
779,779,733.4256,23.9793022,0,0,30,0,0,0,0,4.48445171e-05,-4.36751043e-06,0,0,0,0,0,0
780,780,733.4545,23.9793194,0,0,30,0,0,0,0,4.48436767e-05,-4.36746268e-06,0,0,0,0,0,0
781,781,733.4964,23.9876118,0,0,30,0,0,0,0,4.48430401e-05,-4.36742539e-06,0,0,0,0,0,0
782,782,733.5432,23.9995096,0,0,30,0,0,0,0,4.48458668e-05,-4.36127903e-06,0,0,0,0,0,0
783,783,733.5806,24.02571,0,0,30,0,0,0,0,4.48506253e-05,-4.34917547e-06,0,0,0,0,0,0
784,784,733.622,24.0562193,0,0,30,0,0,0,0,4.48767678e-05,-4.32336401e-06,0,0,0,0,0,0
785,785,733.6627,24.0913104,0,0,30,0,0,0,0,4.49081745e-05,-4.28706016e-06,0,0,0,0,0,0
786,786,733.7032,24.0965115,0,0,30,0,0,0,0,4.496373e-05,-4.24189011e-06,0,0,0,0,0,0
787,787,733.7438,24.1204708,0,0,30,0,0,0,0,4.50014959e-05,-4.2141819e-06,0,0,0,0,0,0
788,788,733.7843,24.1640885,0,0,30,0,0,0,0,4.50442349e-05,-4.18216678e-06,0,0,0,0,0,0
789,789,733.8251,24.3640566,0,0,30,0,0,0,0,4.50257648e-05,-4.13313683e-06,0,0,0,0,0,0
790,790,733.8659,24.5392892,0,0,30,0,0,0,0,4.51156811e-05,-3.95943334e-06,0,0,0,0,0,0
791,791,733.9065,24.7296725,0,0,30,0,0,0,0,4.52368986e-05,-3.73698276e-06,0,0,0,0,0,0
792,792,733.9471,24.4548038,0,0,30,0,0,0,0,4.5661156e-05,-3.4785196e-06,0,0,0,0,0,0
793,793,733.9877,24.4662627,0,0,30,0,0,0,0,4.57586939e-05,-3.5452606e-06,0,0,0,0,0,0
794,794,734.0284,24.5553693,0,0,30,0,0,0,0,4.59208568e-05,-3.57639988e-06,0,0,0,0,0,0
795,795,734.0691,26.5535938,0,0,30,0,0,0,0,4.51412961e-05,-3.52741858e-06,0,0,0,0,0,0
796,796,734.1098,27.5538972,0,0,30,0,0,0,0,4.58950381e-05,-2.02436399e-06,0,0,0,0,0,0
797,797,734.1505,28.7998412,0,0,30,0,0,0,0,4.64931327e-05,-4.75455408e-07,0,0,0,0,0,0
798,798,734.1911,23.5604715,0,0,29.8226506,0,0,0,0,5.09238671e-05,1.26293071e-06,0,0,0,0,0,0
799,799,734.2279,23.4626111,0,0,29.7241778,0,0,0,0,4.97666369e-05,-1.69224722e-06,0,0,0,0,0,0
800,800,734.2637,22.6024176,0,0,28.0639998,0,0,0,0,5.05866446e-05,-3.38245263e-06,0,0,0,0,0,0
801,801,734.353,22.5582769,0,0,27.9103605,0,0,0,0,3.80097372e-05,-4.90120283e-06,0,0,0,0,0,0
802,802,734.3871,22.5847484,0,0,27.9474161,0,0,0,0,3.90010682e-05,-5.72705312e-06,0,0,0,0,0,0
803,803,734.4211,22.520245,0,0,27.776137,0,0,0,0,3.8307433e-05,-6.1296696e-06,0,0,0,0,0,0
804,804,734.4552,22.5257507,0,0,27.7975833,0,0,0,0,4.27075502e-05,-6.37976746e-06,0,0,0,0,0,0
805,805,734.4887,22.5202214,0,0,27.7874724,0,0,0,0,4.32224624e-05,-6.50264155e-06,0,0,0,0,0,0
806,806,734.5212,22.5282082,0,0,27.8064567,0,0,0,0,4.37216404e-05,-6.56833799e-06,0,0,0,0,0,0
807,807,734.5534,22.5228341,0,0,27.7890364,0,0,0,0,4.2899439e-05,-6.5954091e-06,0,0,0,0,0,0
808,808,734.5856,22.5193889,0,0,27.7779079,0,0,0,0,4.30675973e-05,-6.61267131e-06,0,0,0,0,0,0
809,809,734.6176,22.5146649,0,0,27.7650753,0,0,0,0,4.32314919e-05,-6.62392131e-06,0,0,0,0,0,0
810,810,734.6493,22.5131661,0,0,27.7611253,0,0,0,0,4.36590344e-05,-6.63314268e-06,0,0,0,0,0,0
811,811,734.6804,22.5119064,0,0,27.7576219,0,0,0,0,4.3761891e-05,-6.63901847e-06,0,0,0,0,0,0
812,812,734.7116,22.5111602,0,0,27.7552371,0,0,0,0,4.38200368e-05,-6.64296658e-06,0,0,0,0,0,0
813,813,734.745,22.510108,0,0,27.7520797,0,0,0,0,4.37908348e-05,-6.645545e-06,0,0,0,0,0,0
814,814,734.775,22.5092672,0,0,27.7496131,0,0,0,0,4.38348143e-05,-6.64764548e-06,0,0,0,0,0,0
815,815,734.8058,22.5085757,0,0,27.7476513,0,0,0,0,4.38783754e-05,-6.64935305e-06,0,0,0,0,0,0
816,816,734.8366,22.5081214,0,0,27.7463513,0,0,0,0,4.39310534e-05,-6.6507514e-06,0,0,0,0,0,0
817,817,734.8674,22.5077645,0,0,27.7453147,0,0,0,0,4.39528158e-05,-6.65181324e-06,0,0,0,0,0,0
818,818,734.8981,22.507481,0,0,27.7444788,0,0,0,0,4.39665819e-05,-6.65262723e-06,0,0,0,0,0,0
819,819,734.9279,22.5072369,0,0,27.7437646,0,0,0,0,4.39727519e-05,-6.65325933e-06,0,0,0,0,0,0
820,820,734.9578,22.5070428,0,0,27.7432004,0,0,0,0,4.39832729e-05,-6.65376683e-06,0,0,0,0,0,0
821,821,734.9878,22.5068902,0,0,27.7427593,0,0,0,0,4.39925861e-05,-6.65417429e-06,0,0,0,0,0,0
822,822,735.0176,22.5067733,0,0,27.7424203,0,0,0,0,4.40010044e-05,-6.65449852e-06,0,0,0,0,0,0
823,823,735.0479,22.5066808,0,0,27.742151,0,0,0,0,4.4005923e-05,-6.65475318e-06,0,0,0,0,0,0
824,824,735.0878,22.5066069,0,0,27.7419356,0,0,0,0,4.40094336e-05,-6.65495236e-06,0,0,0,0,0,0
825,825,735.1398,22.5065476,0,0,27.7417629,0,0,0,0,4.40119111e-05,-6.65511106e-06,0,0,0,0,0,0
826,826,735.1747,22.5065006,0,0,27.7416262,0,0,0,0,4.40143449e-05,-6.65523703e-06,0,0,0,0,0,0
827,827,735.2074,22.5064635,0,0,27.7415185,0,0,0,0,4.40163567e-05,-6.65533753e-06,0,0,0,0,0,0
828,828,735.2374,22.5064342,0,0,27.7414335,0,0,0,0,4.40179938e-05,-6.65541666e-06,0,0,0,0,0,0
829,829,735.2675,22.5064111,0,0,27.7413661,0,0,0,0,4.40191325e-05,-6.65548032e-06,0,0,0,0,0,0
830,830,735.297,22.5063926,0,0,27.7413125,0,0,0,0,4.40199947e-05,-6.65552989e-06,0,0,0,0,0,0
831,831,735.3267,22.506378,0,0,27.7412699,0,0,0,0,4.40206531e-05,-6.65556854e-06,0,0,0,0,0,0
832,832,735.3679,22.5063664,0,0,27.7412362,0,0,0,0,4.40212134e-05,-6.65559992e-06,0,0,0,0,0,0
833,833,735.3817,22.5063573,0,0,27.7412096,0,0,0,0,4.40216645e-05,-6.65562447e-06,0,0,0,0,0,0
834,834,735.4112,22.50635,0,0,27.7411885,0,0,0,0,4.40220174e-05,-6.65564448e-06,0,0,0,0,0,0
835,835,735.4402,22.5063443,0,0,27.7411717,0,0,0,0,4.4022283e-05,-6.6556604e-06,0,0,0,0,0,0
836,836,735.4689,22.5063397,0,0,27.7411584,0,0,0,0,4.40224867e-05,-6.65567313e-06,0,0,0,0,0,0
837,837,735.4981,22.5063361,0,0,27.7411479,0,0,0,0,4.40226468e-05,-6.65568223e-06,0,0,0,0,0,0
838,838,735.5271,22.5063332,0,0,27.7411396,0,0,0,0,4.40227777e-05,-6.65568996e-06,0,0,0,0,0,0
839,839,735.5558,22.506331,0,0,27.741133,0,0,0,0,4.40228796e-05,-6.65569678e-06,0,0,0,0,0,0
840,840,735.5846,22.5063292,0,0,27.7411278,0,0,0,0,4.40229596e-05,-6.65570178e-06,0,0,0,0,0,0
841,841,735.6134,22.5063277,0,0,27.7411237,0,0,0,0,4.40230215e-05,-6.65570542e-06,0,0,0,0,0,0
842,842,735.6459,22.5063266,0,0,27.7411204,0,0,0,0,4.40230688e-05,-6.65570769e-06,0,0,0,0,0,0
843,843,735.6751,22.5063257,0,0,27.7411178,0,0,0,0,4.40231088e-05,-6.65570997e-06,0,0,0,0,0,0
844,844,735.7032,22.506325,0,0,27.7411157,0,0,0,0,4.40231415e-05,-6.6557127e-06,0,0,0,0,0,0
845,845,735.7315,22.5063244,0,0,27.7411141,0,0,0,0,4.40231634e-05,-6.65571406e-06,0,0,0,0,0,0
846,846,735.7597,22.506324,0,0,27.7411128,0,0,0,0,4.40231779e-05,-6.65571497e-06,0,0,0,0,0,0
847,847,735.7877,22.5063236,0,0,27.7411118,0,0,0,0,4.40231961e-05,-6.65571542e-06,0,0,0,0,0,0
848,848,735.816,22.5063234,0,0,27.741111,0,0,0,0,4.4023207e-05,-6.65571679e-06,0,0,0,0,0,0
849,849,735.8443,22.5063231,0,0,27.7411103,0,0,0,0,4.40232179e-05,-6.6557177e-06,0,0,0,0,0,0
850,850,735.8719,22.506323,0,0,27.7411098,0,0,0,0,4.40232216e-05,-6.65571815e-06,0,0,0,0,0,0
851,851,735.8996,22.5063228,0,0,27.7411094,0,0,0,0,4.40232288e-05,-6.65571861e-06,0,0,0,0,0,0
852,852,735.9272,22.5063227,0,0,27.7411091,0,0,0,0,4.40232325e-05,-6.65571861e-06,0,0,0,0,0,0
853,853,735.955,22.5063226,0,0,27.7411088,0,0,0,0,4.40232361e-05,-6.65571861e-06,0,0,0,0,0,0
854,854,735.9827,22.5063226,0,0,27.7411086,0,0,0,0,4.40232398e-05,-6.65571861e-06,0,0,0,0,0,0
855,855,736.0104,22.5063225,0,0,27.7411085,0,0,0,0,4.40232434e-05,-6.65571861e-06,0,0,0,0,0,0
856,856,736.0382,22.5063225,0,0,27.7411083,0,0,0,0,4.40232434e-05,-6.65571861e-06,0,0,0,0,0,0
857,857,736.0653,22.5063224,0,0,27.7411083,0,0,0,0,4.40232434e-05,-6.65571861e-06,0,0,0,0,0,0
858,858,736.0923,22.5063224,0,0,27.7411082,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
859,859,736.1194,22.5063224,0,0,27.7411081,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
860,860,736.1464,22.5063224,0,0,27.7411081,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
861,861,736.1736,22.5063224,0,0,27.741108,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
862,862,736.2088,22.5063223,0,0,27.741108,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
863,863,736.2362,22.5063223,0,0,27.741108,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
864,864,736.2633,22.5063223,0,0,27.7411079,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
865,865,736.2905,22.5063223,0,0,27.7411079,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
866,866,736.3182,22.5063223,0,0,27.7411079,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
867,867,736.3454,22.5063223,0,0,27.7411079,0,0,0,0,4.4023247e-05,-6.65571861e-06,0,0,0,0,0,0
868,868,736.3725,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
869,869,736.3998,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
870,870,736.427,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
871,871,736.4541,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
872,872,736.4812,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
873,873,736.5082,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
874,874,736.5355,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
875,875,736.5626,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
876,876,736.5898,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
877,877,736.6169,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
878,878,736.644,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
879,879,736.6712,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
